c0_executable,c0_execution_error_category,c0_final_answer_pass,c0_n_calls,c0_official_win,c0_parse_valid,c0_pred_answer,c0_stop_reason,c0_tool_seq,d1_executable,d1_execution_error_category,d1_final_answer_pass,d1_n_calls,d1_official_win,d1_parse_valid,d1_pred_answer,d1_stop_reason,d1_tool_seq,description,divergence_category,first_divergent_turn,outcome,sample_id
True,none,True,3,True,True,71,terminal,"[""multiply"", ""add"", ""subtract""]",True,none,True,3,True,True,71,terminal,"[""multiply"", ""add"", ""subtract""]","IDENTICAL_CALLS_DIFFERENT_TEXT; tools C0=['multiply', 'add', 'subtract'] D1=['multiply', 'add', 'subtract']; stop C0=terminal D1=terminal; exec C0=True/none D1=True/none; ans_pass C0=True D1=True",IDENTICAL_CALLS_DIFFERENT_TEXT,0,win_to_win,c7b272cc-11fe-4633-a9e2-de51f80b8451
True,none,True,1,True,True,625,terminal,"[""multiply""]",True,none,True,1,True,True,625,terminal,"[""multiply""]",IDENTICAL_CALLS_DIFFERENT_TEXT; tools C0=['multiply'] D1=['multiply']; stop C0=terminal D1=terminal; exec C0=True/none D1=True/none; ans_pass C0=True D1=True,IDENTICAL_CALLS_DIFFERENT_TEXT,0,win_to_win,c8266f26-e536-4db5-b0d6-382bfd0a91d3
True,none,True,2,True,True,10.0,terminal,"[""divide"", ""divide""]",True,none,True,2,True,True,10.0,terminal,"[""divide"", ""divide""]","IDENTICAL_CALLS_DIFFERENT_TEXT; tools C0=['divide', 'divide'] D1=['divide', 'divide']; stop C0=terminal D1=terminal; exec C0=True/none D1=True/none; ans_pass C0=True D1=True",IDENTICAL_CALLS_DIFFERENT_TEXT,0,win_to_win,c870a3f6-2c45-4bec-a40b-f74ecd268bec
True,none,True,1,True,True,900.0,terminal,"[""divide""]",True,none,True,1,True,True,900.0,terminal,"[""divide""]",IDENTICAL_TEXT; tools C0=['divide'] D1=['divide']; stop C0=terminal D1=terminal; exec C0=True/none D1=True/none; ans_pass C0=True D1=True,IDENTICAL_TEXT,-1,win_to_win,c8832b6f-c67b-4a49-8e7e-bfe4d6e8a8d8
False,executor_other,True,2,False,True,,terminal,"[""calculate_average_speed"", ""lookup_symmetric_table""]",False,executor_other,True,2,False,True,,terminal,"[""calculate_average_speed"", ""lookup_symmetric_table""]","IDENTICAL_TEXT; tools C0=['calculate_average_speed', 'lookup_symmetric_table'] D1=['calculate_average_speed', 'lookup_symmetric_table']; stop C0=terminal D1=terminal; exec C0=False/executor_other D1=False/executor_other; ans_pass C0=True D1=True",IDENTICAL_TEXT,-1,loss_to_loss,c89ea41f-51cc-44d0-a095-087c2d39285d
True,none,True,1,True,True,120.00000000000001,terminal,"[""divide""]",True,none,True,1,True,True,120.00000000000001,terminal,"[""divide""]",IDENTICAL_CALLS_DIFFERENT_TEXT; tools C0=['divide'] D1=['divide']; stop C0=terminal D1=terminal; exec C0=True/none D1=True/none; ans_pass C0=True D1=True,IDENTICAL_CALLS_DIFFERENT_TEXT,1,win_to_win,c8ae8811-ce45-4165-afd2-65f9720e5c03
True,none,True,2,True,True,5.0,terminal,"[""divide"", ""multiply""]",True,none,True,2,True,True,5.0,terminal,"[""divide"", ""multiply""]","IDENTICAL_TEXT; tools C0=['divide', 'multiply'] D1=['divide', 'multiply']; stop C0=terminal D1=terminal; exec C0=True/none D1=True/none; ans_pass C0=True D1=True",IDENTICAL_TEXT,-1,win_to_win,c8d82893-19ba-40ae-bb44-fe06ff67cdcc
True,none,False,2,False,True,561.0,terminal,"[""multiply"", ""divide""]",True,none,False,2,False,True,561.0,terminal,"[""multiply"", ""divide""]","IDENTICAL_TEXT; tools C0=['multiply', 'divide'] D1=['multiply', 'divide']; stop C0=terminal D1=terminal; exec C0=True/none D1=True/none; ans_pass C0=False D1=False",IDENTICAL_TEXT,-1,loss_to_loss,c8fe1b79-5601-4660-a8ea-16c6fff9c744
True,none,True,5,True,True,80.0,max_turns,"[""divide"", ""divide"", ""subtract"", ""divide"", ""multiply""]",True,none,True,5,True,True,80.0,max_turns,"[""divide"", ""divide"", ""subtract"", ""divide"", ""multiply""]","IDENTICAL_TEXT; tools C0=['divide', 'divide', 'subtract', 'divide', 'multiply'] D1=['divide', 'divide', 'subtract', 'divide', 'multiply']; stop C0=max_turns D1=max_turns; exec C0=True/none D1=True/none; ans_pass C0=True D1=True",IDENTICAL_TEXT,-1,win_to_win,c922d80c-b8ba-4680-9cbe-dc73c0f6eab3
True,none,False,3,False,True,0.5499999999999999,terminal,"[""multiply"", ""multiply"", ""add""]",True,none,False,3,False,True,0.5499999999999999,terminal,"[""multiply"", ""multiply"", ""add""]","IDENTICAL_TEXT; tools C0=['multiply', 'multiply', 'add'] D1=['multiply', 'multiply', 'add']; stop C0=terminal D1=terminal; exec C0=True/none D1=True/none; ans_pass C0=False D1=False",IDENTICAL_TEXT,-1,loss_to_loss,c9bd9463-a78f-4d8f-83e9-7e5d14f6994b
True,none,True,3,True,True,420,terminal,"[""multiply"", ""divide"", ""multiply""]",True,none,True,3,True,True,420,terminal,"[""multiply"", ""divide"", ""multiply""]","SAME_TOOLS_DIFFERENT_ARGUMENTS; tools C0=['multiply', 'divide', 'multiply'] D1=['multiply', 'divide', 'multiply']; stop C0=terminal D1=terminal; exec C0=True/none D1=True/none; ans_pass C0=True D1=True",SAME_TOOLS_DIFFERENT_ARGUMENTS,0,win_to_win,ca30039f-334d-4462-8912-ff7996912bb9
True,none,True,2,True,True,True,terminal,"[""hexa2dec"", ""is_even_and_more_than_zero""]",True,none,True,2,True,True,True,terminal,"[""hexa2dec"", ""is_even_and_more_than_zero""]","IDENTICAL_TEXT; tools C0=['hexa2dec', 'is_even_and_more_than_zero'] D1=['hexa2dec', 'is_even_and_more_than_zero']; stop C0=terminal D1=terminal; exec C0=True/none D1=True/none; ans_pass C0=True D1=True",IDENTICAL_TEXT,-1,win_to_win,ca85531d-bc1d-40e8-8769-438c3e886fe2
True,none,False,5,False,True,7.756232686980609,terminal,"[""multiply"", ""add"", ""add"", ""divide"", ""multiply""]",True,none,False,5,False,True,7.756232686980609,terminal,"[""multiply"", ""add"", ""add"", ""divide"", ""multiply""]","IDENTICAL_CALLS_DIFFERENT_TEXT; tools C0=['multiply', 'add', 'add', 'divide', 'multiply'] D1=['multiply', 'add', 'add', 'divide', 'multiply']; stop C0=terminal D1=terminal; exec C0=True/none D1=True/none; ans_pass C0=False D1=False",IDENTICAL_CALLS_DIFFERENT_TEXT,1,loss_to_loss,cb292a5a-b3fa-4310-b4f8-7532f24792a6
False,executor_other,True,2,False,True,,terminal,"[""multiples_of_n"", ""percentiles""]",False,executor_other,True,2,False,True,,terminal,"[""multiples_of_n"", ""percentiles""]","IDENTICAL_CALLS_DIFFERENT_TEXT; tools C0=['multiples_of_n', 'percentiles'] D1=['multiples_of_n', 'percentiles']; stop C0=terminal D1=terminal; exec C0=False/executor_other D1=False/executor_other; ans_pass C0=True D1=True",IDENTICAL_CALLS_DIFFERENT_TEXT,0,loss_to_loss,cb993fec-f656-4b15-904b-084c311bd7e2
True,none,True,2,True,True,77,terminal,"[""add"", ""add""]",True,none,True,2,True,True,77,terminal,"[""add"", ""add""]","IDENTICAL_TEXT; tools C0=['add', 'add'] D1=['add', 'add']; stop C0=terminal D1=terminal; exec C0=True/none D1=True/none; ans_pass C0=True D1=True",IDENTICAL_TEXT,-1,win_to_win,cbc30b4f-03b3-47ff-a914-e801e5717d55
True,none,True,4,True,True,7.0,terminal,"[""divide"", ""divide"", ""add"", ""divide""]",True,none,True,4,True,True,7.0,terminal,"[""divide"", ""divide"", ""add"", ""divide""]","IDENTICAL_TEXT; tools C0=['divide', 'divide', 'add', 'divide'] D1=['divide', 'divide', 'add', 'divide']; stop C0=terminal D1=terminal; exec C0=True/none D1=True/none; ans_pass C0=True D1=True",IDENTICAL_TEXT,-1,win_to_win,cc2a8330-c94f-4949-a2d7-f4bc71c1138c
False,executor_other,False,0,False,True,,parse_fail,[],False,executor_other,False,0,False,True,,parse_fail,[],IDENTICAL_CALLS_DIFFERENT_TEXT; tools C0=[] D1=[]; stop C0=parse_fail D1=parse_fail; exec C0=False/executor_other D1=False/executor_other; ans_pass C0=False D1=False,IDENTICAL_CALLS_DIFFERENT_TEXT,0,loss_to_loss,ccb458fa-d81d-49cc-a872-78e6f78891d2
True,none,True,4,True,True,576,terminal,"[""multiply"", ""multiply"", ""multiply"", ""subtract""]",True,none,True,4,True,True,576,terminal,"[""multiply"", ""multiply"", ""multiply"", ""subtract""]","IDENTICAL_CALLS_DIFFERENT_TEXT; tools C0=['multiply', 'multiply', 'multiply', 'subtract'] D1=['multiply', 'multiply', 'multiply', 'subtract']; stop C0=terminal D1=terminal; exec C0=True/none D1=True/none; ans_pass C0=True D1=True",IDENTICAL_CALLS_DIFFERENT_TEXT,0,win_to_win,ccf24406-7e65-4813-b8a4-64bd142b13e7
True,none,False,2,True,True,47.36842105263158,terminal,"[""divide"", ""multiply""]",True,none,False,2,True,True,47.36842105263158,terminal,"[""divide"", ""multiply""]","IDENTICAL_CALLS_DIFFERENT_TEXT; tools C0=['divide', 'multiply'] D1=['divide', 'multiply']; stop C0=terminal D1=terminal; exec C0=True/none D1=True/none; ans_pass C0=False D1=False",IDENTICAL_CALLS_DIFFERENT_TEXT,2,win_to_win,cd2c11f9-7d61-4b5b-8292-304878bc8f34
True,none,False,2,False,True,435.0,terminal,"[""multiply"", ""divide""]",True,none,False,2,False,True,435.0,terminal,"[""multiply"", ""divide""]","IDENTICAL_CALLS_DIFFERENT_TEXT; tools C0=['multiply', 'divide'] D1=['multiply', 'divide']; stop C0=terminal D1=terminal; exec C0=True/none D1=True/none; ans_pass C0=False D1=False",IDENTICAL_CALLS_DIFFERENT_TEXT,0,loss_to_loss,cd504733-bb25-4995-9fcc-2c786689fd98
True,none,False,7,True,True,24.001745581496838,terminal,"[""divide"", ""divide"", ""multiply"", ""multiply"", ""divide"", ""subtract"", ""inverse""]",True,none,True,7,True,True,23.999808001535985,terminal,"[""divide"", ""divide"", ""multiply"", ""multiply"", ""divide"", ""subtract"", ""inverse""]","REFERENCE_DIFFERENCE; tools C0=['divide', 'divide', 'multiply', 'multiply', 'divide', 'subtract', 'inverse'] D1=['divide', 'divide', 'multiply', 'multiply', 'divide', 'subtract', 'inverse']; stop C0=terminal D1=terminal; exec C0=True/none D1=True/none; ans_pass C0=False D1=True",REFERENCE_DIFFERENCE,0,win_to_win,cd6b81c1-5157-4920-93ec-3ed00b01621b
True,none,True,5,True,True,552.0,terminal,"[""multiply"", ""multiply"", ""add"", ""divide"", ""multiply""]",True,none,True,5,True,True,552.0,terminal,"[""multiply"", ""multiply"", ""add"", ""divide"", ""multiply""]","IDENTICAL_CALLS_DIFFERENT_TEXT; tools C0=['multiply', 'multiply', 'add', 'divide', 'multiply'] D1=['multiply', 'multiply', 'add', 'divide', 'multiply']; stop C0=terminal D1=terminal; exec C0=True/none D1=True/none; ans_pass C0=True D1=True",IDENTICAL_CALLS_DIFFERENT_TEXT,0,win_to_win,cdadfe2d-be7f-4395-8d5c-765e99d0815d
True,none,False,11,True,True,21.4468085106383,terminal,"[""add"", ""inverse"", ""inverse"", ""inverse"", ""add"", ""divide"", ""subtract"", ""add"", ""subtract"", ""divide"", ""inverse""]",True,none,False,9,True,True,21.4468085106383,terminal,"[""add"", ""inverse"", ""inverse"", ""inverse"", ""add"", ""add"", ""multiply"", ""subtract"", ""inverse""]","TOOL_COUNT_DIFFERENCE; tools C0=['add', 'inverse', 'inverse', 'inverse', 'add', 'divide', 'subtract', 'add', 'subtract', 'divide', 'inverse'] D1=['add', 'inverse', 'inverse', 'inverse', 'add', 'add', 'multiply', 'subtract', 'inverse']; stop C0=terminal D1=terminal; exec C0=True/none D1=True/none; ans_pass C0=False D1=False",TOOL_COUNT_DIFFERENCE,0,win_to_win,cdfc6ae1-e182-443e-b66e-1162b3d38a03
True,none,True,1,True,True,24,terminal,"[""sqrt""]",True,none,True,1,True,True,24,terminal,"[""sqrt""]",IDENTICAL_TEXT; tools C0=['sqrt'] D1=['sqrt']; stop C0=terminal D1=terminal; exec C0=True/none D1=True/none; ans_pass C0=True D1=True,IDENTICAL_TEXT,-1,win_to_win,ced97929-b113-413a-a5be-c01d4b59c073
True,none,True,1,True,True,500.0,terminal,"[""divide""]",True,none,True,1,True,True,500.0,terminal,"[""divide""]",IDENTICAL_TEXT; tools C0=['divide'] D1=['divide']; stop C0=terminal D1=terminal; exec C0=True/none D1=True/none; ans_pass C0=True D1=True,IDENTICAL_TEXT,-1,win_to_win,cffae660-6fc6-4c48-8bfc-51be4385eb41
True,none,True,2,True,True,60000.0,terminal,"[""multiply"", ""divide""]",True,none,True,2,True,True,60000.0,terminal,"[""multiply"", ""divide""]","IDENTICAL_CALLS_DIFFERENT_TEXT; tools C0=['multiply', 'divide'] D1=['multiply', 'divide']; stop C0=terminal D1=terminal; exec C0=True/none D1=True/none; ans_pass C0=True D1=True",IDENTICAL_CALLS_DIFFERENT_TEXT,1,win_to_win,d010385a-4346-45ae-baaf-5eb5ff4a0071
True,none,True,3,True,True,84.0,terminal,"[""divide"", ""multiply"", ""multiply""]",True,none,True,3,True,True,84.0,terminal,"[""divide"", ""multiply"", ""multiply""]","IDENTICAL_TEXT; tools C0=['divide', 'multiply', 'multiply'] D1=['divide', 'multiply', 'multiply']; stop C0=terminal D1=terminal; exec C0=True/none D1=True/none; ans_pass C0=True D1=True",IDENTICAL_TEXT,-1,win_to_win,d0b81e07-1120-4d16-bb30-210922380178
True,none,True,2,True,True,20.0,terminal,"[""divide"", ""multiply""]",True,none,True,2,True,True,20.0,terminal,"[""divide"", ""multiply""]","IDENTICAL_CALLS_DIFFERENT_TEXT; tools C0=['divide', 'multiply'] D1=['divide', 'multiply']; stop C0=terminal D1=terminal; exec C0=True/none D1=True/none; ans_pass C0=True D1=True",IDENTICAL_CALLS_DIFFERENT_TEXT,0,win_to_win,d0e4ce58-0809-48bf-bc0f-af4904c1b6f7
True,none,True,5,True,True,220010,terminal,"[""add"", ""subtract"", ""multiply"", ""multiply"", ""add""]",True,none,True,5,True,True,220010,terminal,"[""add"", ""subtract"", ""multiply"", ""multiply"", ""add""]","IDENTICAL_TEXT; tools C0=['add', 'subtract', 'multiply', 'multiply', 'add'] D1=['add', 'subtract', 'multiply', 'multiply', 'add']; stop C0=terminal D1=terminal; exec C0=True/none D1=True/none; ans_pass C0=True D1=True",IDENTICAL_TEXT,-1,win_to_win,d13b28e8-59e7-4b1d-bcf8-efd26d9e8de3
True,none,True,4,True,True,5.0,terminal,"[""divide"", ""divide"", ""multiply"", ""divide""]",True,none,True,4,True,True,5.0,terminal,"[""divide"", ""divide"", ""multiply"", ""inverse""]","DIFFERENT_LATER_TOOL; tools C0=['divide', 'divide', 'multiply', 'divide'] D1=['divide', 'divide', 'multiply', 'inverse']; stop C0=terminal D1=terminal; exec C0=True/none D1=True/none; ans_pass C0=True D1=True",DIFFERENT_LATER_TOOL,0,win_to_win,d15de72b-e688-459e-bf1d-fc9c79c5aab0
True,none,False,4,False,True,139.0,terminal,"[""multiply"", ""multiply"", ""add"", ""divide""]",False,argument,False,4,False,True,,executor_error,"[""multiply"", ""multiply"", ""add"", ""divide""]","REFERENCE_DIFFERENCE; tools C0=['multiply', 'multiply', 'add', 'divide'] D1=['multiply', 'multiply', 'add', 'divide']; stop C0=terminal D1=executor_error; exec C0=True/none D1=False/argument; ans_pass C0=False D1=False",REFERENCE_DIFFERENCE,0,loss_to_loss,d1c052b8-7b8f-4276-b609-102af3933429
True,none,True,3,True,True,18,terminal,"[""square_area"", ""sqrt"", ""multiply""]",True,none,True,3,True,True,18,terminal,"[""square_area"", ""sqrt"", ""multiply""]","IDENTICAL_CALLS_DIFFERENT_TEXT; tools C0=['square_area', 'sqrt', 'multiply'] D1=['square_area', 'sqrt', 'multiply']; stop C0=terminal D1=terminal; exec C0=True/none D1=True/none; ans_pass C0=True D1=True",IDENTICAL_CALLS_DIFFERENT_TEXT,1,win_to_win,d1f08f46-390b-49ea-9534-ee1639221aec
True,none,False,2,False,True,25,terminal,"[""multiply"", ""multiply""]",True,none,False,2,False,True,25,terminal,"[""multiply"", ""multiply""]","IDENTICAL_CALLS_DIFFERENT_TEXT; tools C0=['multiply', 'multiply'] D1=['multiply', 'multiply']; stop C0=terminal D1=terminal; exec C0=True/none D1=True/none; ans_pass C0=False D1=False",IDENTICAL_CALLS_DIFFERENT_TEXT,0,loss_to_loss,d20d683a-d14b-4108-8b0b-20d2dde2ad44
True,none,True,3,True,True,275.0,terminal,"[""multiply"", ""divide"", ""multiply""]",False,executor_other,False,0,False,True,,parse_fail,[],"TOOL_COUNT_DIFFERENCE; tools C0=['multiply', 'divide', 'multiply'] D1=[]; stop C0=terminal D1=parse_fail; exec C0=True/none D1=False/executor_other; ans_pass C0=True D1=False",TOOL_COUNT_DIFFERENCE,0,win_to_loss,d27d13fd-1d87-4878-bb12-c9910d53a134
True,none,True,4,True,True,64.0,terminal,"[""divide"", ""multiply"", ""divide"", ""add""]",True,none,True,4,True,True,64.0,terminal,"[""divide"", ""multiply"", ""divide"", ""add""]","IDENTICAL_TEXT; tools C0=['divide', 'multiply', 'divide', 'add'] D1=['divide', 'multiply', 'divide', 'add']; stop C0=terminal D1=terminal; exec C0=True/none D1=True/none; ans_pass C0=True D1=True",IDENTICAL_TEXT,-1,win_to_win,d2f60c36-a1dd-449c-820f-7ef26e8db0ce
True,none,False,3,False,True,0.2,terminal,"[""multiply"", ""multiply"", ""add""]",True,none,False,3,False,True,0.2,terminal,"[""multiply"", ""multiply"", ""add""]","IDENTICAL_CALLS_DIFFERENT_TEXT; tools C0=['multiply', 'multiply', 'add'] D1=['multiply', 'multiply', 'add']; stop C0=terminal D1=terminal; exec C0=True/none D1=True/none; ans_pass C0=False D1=False",IDENTICAL_CALLS_DIFFERENT_TEXT,0,loss_to_loss,d35cd697-07ba-43bb-9035-05f045395df0
True,none,False,2,False,True,1.07,terminal,"[""subtract"", ""divide""]",True,none,False,1,False,True,0.07,terminal,"[""divide""]","DIFFERENT_FIRST_TOOL; tools C0=['subtract', 'divide'] D1=['divide']; stop C0=terminal D1=terminal; exec C0=True/none D1=True/none; ans_pass C0=False D1=False",DIFFERENT_FIRST_TOOL,0,loss_to_loss,d36a7acb-7a01-4eb1-9d6c-1d7436854b25
True,none,False,1,False,True,162.5,terminal,"[""multiply""]",True,none,False,1,False,True,162.5,terminal,"[""multiply""]",IDENTICAL_CALLS_DIFFERENT_TEXT; tools C0=['multiply'] D1=['multiply']; stop C0=terminal D1=terminal; exec C0=True/none D1=True/none; ans_pass C0=False D1=False,IDENTICAL_CALLS_DIFFERENT_TEXT,0,loss_to_loss,d3b2541d-f260-4cf7-bdb7-5d75178f80f3
True,none,True,1,True,True,600.0,terminal,"[""divide""]",True,none,True,1,True,True,600.0,terminal,"[""divide""]",IDENTICAL_CALLS_DIFFERENT_TEXT; tools C0=['divide'] D1=['divide']; stop C0=terminal D1=terminal; exec C0=True/none D1=True/none; ans_pass C0=True D1=True,IDENTICAL_CALLS_DIFFERENT_TEXT,0,win_to_win,d3b4384c-4b01-461a-a1a4-2aa313207f18
True,none,True,1,True,True,2000.0,terminal,"[""multiply""]",True,none,True,1,True,True,2000.0,terminal,"[""multiply""]",IDENTICAL_TEXT; tools C0=['multiply'] D1=['multiply']; stop C0=terminal D1=terminal; exec C0=True/none D1=True/none; ans_pass C0=True D1=True,IDENTICAL_TEXT,-1,win_to_win,d4c761eb-50a5-40eb-802f-c27c23600ecb
True,none,False,3,False,True,4,max_turns,"[""add"", ""add"", ""subtract""]",True,none,True,3,True,True,96,max_turns,"[""add"", ""add"", ""multiply""]","DIFFERENT_LATER_TOOL; tools C0=['add', 'add', 'subtract'] D1=['add', 'add', 'multiply']; stop C0=max_turns D1=max_turns; exec C0=True/none D1=True/none; ans_pass C0=False D1=True",DIFFERENT_LATER_TOOL,0,loss_to_win,d5aec711-273b-4a98-9789-02d7ac1a45be
True,none,True,1,True,True,70,terminal,"[""subtract""]",True,none,True,1,True,True,70,terminal,"[""subtract""]",IDENTICAL_TEXT; tools C0=['subtract'] D1=['subtract']; stop C0=terminal D1=terminal; exec C0=True/none D1=True/none; ans_pass C0=True D1=True,IDENTICAL_TEXT,-1,win_to_win,d6c9c7eb-7a64-4007-a9c6-b475be17b9a4
True,none,True,5,True,True,-4,terminal,"[""power"", ""power"", ""power"", ""power"", ""negate""]",True,none,True,5,True,True,-4,terminal,"[""power"", ""power"", ""power"", ""power"", ""negate""]","IDENTICAL_CALLS_DIFFERENT_TEXT; tools C0=['power', 'power', 'power', 'power', 'negate'] D1=['power', 'power', 'power', 'power', 'negate']; stop C0=terminal D1=terminal; exec C0=True/none D1=True/none; ans_pass C0=True D1=True",IDENTICAL_CALLS_DIFFERENT_TEXT,0,win_to_win,d71ce103-fb88-4af0-a6a7-1ed85a639c57
False,executor_other,False,0,False,True,,terminal,[],False,executor_other,False,0,False,True,,terminal,[],IDENTICAL_TEXT; tools C0=[] D1=[]; stop C0=terminal D1=terminal; exec C0=False/executor_other D1=False/executor_other; ans_pass C0=False D1=False,IDENTICAL_TEXT,-1,loss_to_loss,d7626ffb-76e8-433f-8eff-2a9c81282049
True,none,True,4,True,True,5.0,terminal,"[""divide"", ""subtract"", ""subtract"", ""divide""]",True,none,True,4,True,True,5.0,terminal,"[""divide"", ""subtract"", ""subtract"", ""divide""]","SAME_TOOLS_DIFFERENT_ARGUMENTS; tools C0=['divide', 'subtract', 'subtract', 'divide'] D1=['divide', 'subtract', 'subtract', 'divide']; stop C0=terminal D1=terminal; exec C0=True/none D1=True/none; ans_pass C0=True D1=True",SAME_TOOLS_DIFFERENT_ARGUMENTS,1,win_to_win,d87c8747-a626-4e8b-90e6-825cef31fb05
True,none,True,2,True,True,4.999999999999999,terminal,"[""divide"", ""power""]",True,none,True,2,True,True,4.999999999999999,terminal,"[""divide"", ""power""]","IDENTICAL_TEXT; tools C0=['divide', 'power'] D1=['divide', 'power']; stop C0=terminal D1=terminal; exec C0=True/none D1=True/none; ans_pass C0=True D1=True",IDENTICAL_TEXT,-1,win_to_win,d883f2ac-e3ea-456c-a7ff-9abdb91a8f16
True,none,True,3,True,True,90.0,terminal,"[""multiply"", ""multiply"", ""multiply""]",True,none,True,3,True,True,90.0,terminal,"[""multiply"", ""multiply"", ""multiply""]","REFERENCE_DIFFERENCE; tools C0=['multiply', 'multiply', 'multiply'] D1=['multiply', 'multiply', 'multiply']; stop C0=terminal D1=terminal; exec C0=True/none D1=True/none; ans_pass C0=True D1=True",REFERENCE_DIFFERENCE,0,win_to_win,d8ea3b09-8263-4b35-b6eb-622ebca8cc09
True,none,True,2,True,True,"{'a': ['\t', 'b', '\t'], 'c': []}",terminal,"[""transform_to_tsv"", ""extract_nested_data""]",True,none,True,2,True,True,"{'a': ['\t', 'b', '\t'], 'c': []}",terminal,"[""transform_to_tsv"", ""extract_nested_data""]","IDENTICAL_TEXT; tools C0=['transform_to_tsv', 'extract_nested_data'] D1=['transform_to_tsv', 'extract_nested_data']; stop C0=terminal D1=terminal; exec C0=True/none D1=True/none; ans_pass C0=True D1=True",IDENTICAL_TEXT,-1,win_to_win,d9657b27-fc32-4b1b-8821-f408a3cf7940
True,none,True,2,True,True,36100.0,terminal,"[""power"", ""multiply""]",True,none,True,2,True,True,36100.0,terminal,"[""power"", ""multiply""]","IDENTICAL_CALLS_DIFFERENT_TEXT; tools C0=['power', 'multiply'] D1=['power', 'multiply']; stop C0=terminal D1=terminal; exec C0=True/none D1=True/none; ans_pass C0=True D1=True",IDENTICAL_CALLS_DIFFERENT_TEXT,0,win_to_win,db0f42d4-165c-4e31-bebd-9d6e5891c535
True,none,False,3,False,True,3.0,terminal,"[""multiply"", ""divide"", ""add""]",True,none,False,3,False,True,3.0,terminal,"[""multiply"", ""divide"", ""add""]","IDENTICAL_CALLS_DIFFERENT_TEXT; tools C0=['multiply', 'divide', 'add'] D1=['multiply', 'divide', 'add']; stop C0=terminal D1=terminal; exec C0=True/none D1=True/none; ans_pass C0=False D1=False",IDENTICAL_CALLS_DIFFERENT_TEXT,1,loss_to_loss,db25d9a4-caa5-4657-b24e-545a5be6b981
False,argument,False,2,False,True,,executor_error,"[""lcm"", ""divide""]",True,none,True,4,True,True,5.0,terminal,"[""lcm"", ""divide"", ""divide"", ""add""]","TOOL_COUNT_DIFFERENCE; tools C0=['lcm', 'divide'] D1=['lcm', 'divide', 'divide', 'add']; stop C0=executor_error D1=terminal; exec C0=False/argument D1=True/none; ans_pass C0=False D1=True",TOOL_COUNT_DIFFERENCE,0,loss_to_win,db8d72af-7a1a-4201-a376-4b827b0162df
True,none,True,4,True,True,859,terminal,"[""lcm"", ""lcm"", ""lcm"", ""subtract""]",True,none,True,4,True,True,859,terminal,"[""lcm"", ""lcm"", ""lcm"", ""subtract""]","IDENTICAL_CALLS_DIFFERENT_TEXT; tools C0=['lcm', 'lcm', 'lcm', 'subtract'] D1=['lcm', 'lcm', 'lcm', 'subtract']; stop C0=terminal D1=terminal; exec C0=True/none D1=True/none; ans_pass C0=True D1=True",IDENTICAL_CALLS_DIFFERENT_TEXT,0,win_to_win,dc009c32-925d-40ae-a4af-eea8ebf28cb2
True,none,True,2,True,True,60.0,terminal,"[""multiply"", ""divide""]",True,none,True,2,True,True,60.0,terminal,"[""multiply"", ""divide""]","IDENTICAL_CALLS_DIFFERENT_TEXT; tools C0=['multiply', 'divide'] D1=['multiply', 'divide']; stop C0=terminal D1=terminal; exec C0=True/none D1=True/none; ans_pass C0=True D1=True",IDENTICAL_CALLS_DIFFERENT_TEXT,0,win_to_win,dc5fc3b0-79a6-4aa9-8655-458ad1725bdf
True,none,False,3,False,True,6.5,max_turns,"[""add"", ""add"", ""subtract""]",True,none,False,3,False,True,37.5,max_turns,"[""add"", ""add"", ""divide""]","DIFFERENT_LATER_TOOL; tools C0=['add', 'add', 'subtract'] D1=['add', 'add', 'divide']; stop C0=max_turns D1=max_turns; exec C0=True/none D1=True/none; ans_pass C0=False D1=False",DIFFERENT_LATER_TOOL,0,loss_to_loss,dc96276f-7680-42f4-8489-cfeca78d07c4
True,none,True,2,True,True,37.8,terminal,"[""multiply"", ""add""]",True,none,True,2,True,True,37.8,terminal,"[""multiply"", ""add""]","IDENTICAL_TEXT; tools C0=['multiply', 'add'] D1=['multiply', 'add']; stop C0=terminal D1=terminal; exec C0=True/none D1=True/none; ans_pass C0=True D1=True",IDENTICAL_TEXT,-1,win_to_win,dd7a392f-d258-4192-941a-b487c575eabd
True,none,True,2,True,True,30.0,terminal,"[""multiply"", ""divide""]",True,none,True,2,True,True,30.0,terminal,"[""multiply"", ""divide""]","IDENTICAL_TEXT; tools C0=['multiply', 'divide'] D1=['multiply', 'divide']; stop C0=terminal D1=terminal; exec C0=True/none D1=True/none; ans_pass C0=True D1=True",IDENTICAL_TEXT,-1,win_to_win,deca0cfc-5c4b-42e7-8d89-6a4ca7d9c771
True,none,False,6,False,True,141.999525,terminal,"[""multiply"", ""multiply"", ""divide"", ""multiply"", ""multiply"", ""divide""]",True,none,True,6,True,True,1066.999525,terminal,"[""divide"", ""multiply"", ""divide"", ""multiply"", ""multiply"", ""add""]","DIFFERENT_FIRST_TOOL; tools C0=['multiply', 'multiply', 'divide', 'multiply', 'multiply', 'divide'] D1=['divide', 'multiply', 'divide', 'multiply', 'multiply', 'add']; stop C0=terminal D1=terminal; exec C0=True/none D1=True/none; ans_pass C0=False D1=True",DIFFERENT_FIRST_TOOL,0,loss_to_win,df7d09de-9314-438c-a726-5189f82d3bd9
