call_count_disclosed,dataset,fan_in_leakage,fan_out_leakage,gold_call_count,graph_edge_coverage,graph_leak_class,intermediate_variable_leakage,n_graph_edges_disclosed,operation_leakage,operation_sequence_leakage,passes_mode_budget,procedural_lead_count,query_mode,reference_source_coverage,schema_version,stage_label_count,stages_related_phrase,task_id
True,pilot4_train,0.0,0.0,7,1.0,COMPLETE,0,6,,,False,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,True,ttdf4_f2bedc9449ed
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_a14b45dce603
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_eeba971b12de
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_8ea534d792d0
True,pilot4_train,0.0,0.0,8,1.8571,COMPLETE,7,13,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,15,True,ttdf4_8a9bb1ec3bfa
True,pilot4_train,0.0,0.0,3,1.0,COMPLETE,1,2,,,False,0,SEMI_IMPLICIT,0.5,ttdf.graph_leak.v1,0,True,ttdf4_f213381463f2
False,pilot4_train,1.0,1.0,6,0.5,HIGH,3,3,,,True,4,PROCEDURAL_EXPLICIT,0.5,ttdf.graph_leak.v1,3,False,ttdf4_49eccb42a637
True,pilot4_train,0.0,0.0,5,1.6,COMPLETE,5,8,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,10,True,ttdf4_716f9625919d
True,pilot4_train,0.0,0.0,3,2.0,COMPLETE,2,4,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,5,True,ttdf4_1b7345fc5412
False,pilot4_train,0.0,0.0,4,0.6667,HIGH,4,2,,,True,3,PROCEDURAL_EXPLICIT,1.0,ttdf.graph_leak.v1,2,False,ttdf4_620c0c7bade7
True,pilot4_train,0.0,0.0,5,0.8,HIGH,3,4,,,False,0,SEMI_IMPLICIT,0.6,ttdf.graph_leak.v1,2,True,ttdf4_a3e69fd43cc2
False,pilot4_train,0.0,0.0,3,0.5,HIGH,1,1,,,True,1,PROCEDURAL_EXPLICIT,0.5,ttdf.graph_leak.v1,1,False,ttdf4_221669f8bad9
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_4943efda0bb7
True,pilot4_train,0.0,0.0,5,1.6667,COMPLETE,6,10,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,11,True,ttdf4_a4512689766c
False,pilot4_train,0.0,0.0,7,0.1429,MEDIUM,1,1,,,True,2,PROCEDURAL_EXPLICIT,0.1429,ttdf.graph_leak.v1,1,False,ttdf4_ae66b85315c4
True,pilot4_train,0.0,0.0,3,2.0,COMPLETE,2,4,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,5,True,ttdf4_e90d3064715d
True,pilot4_train,0.0,0.0,5,1.6,COMPLETE,5,8,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,10,True,ttdf4_41c2144b0c1e
True,pilot4_train,0.0,0.0,3,2.0,COMPLETE,2,4,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,5,True,ttdf4_4335e6a3a350
True,pilot4_train,0.0,0.0,7,1.7143,COMPLETE,7,12,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,14,True,ttdf4_5b4949397584
True,pilot4_train,0.0,0.0,7,1.7143,COMPLETE,7,12,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,14,True,ttdf4_3b929b1c345c
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_fee93801aa66
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_929eeb9f868f
True,pilot4_train,0.0,0.0,8,1.5714,COMPLETE,7,11,,,False,1,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,15,True,ttdf4_2c61a4f800f7
True,pilot4_train,0.0,0.0,7,1.6667,COMPLETE,6,10,,,False,1,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,13,True,ttdf4_370925bced6a
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_335dcd71a534
True,pilot4_train,0.0,0.0,3,2.0,COMPLETE,2,4,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,5,True,ttdf4_1165175c147b
True,pilot4_train,0.0,0.0,8,1.5714,COMPLETE,7,11,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,15,True,ttdf4_498efbc6cd5a
True,pilot4_train,0.0,0.0,4,1.0,COMPLETE,0,3,,,False,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,True,ttdf4_0eed6f538f50
True,pilot4_train,0.0,0.0,2,1.0,COMPLETE,0,1,,,False,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,True,ttdf4_efc0bd5e3359
True,pilot4_train,0.0,0.0,7,1.8333,COMPLETE,6,11,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,13,True,ttdf4_e696ff353abc
True,pilot4_train,0.0,0.0,5,0.8,HIGH,1,4,,,False,0,SEMI_IMPLICIT,0.2,ttdf.graph_leak.v1,0,True,ttdf4_a2ada669b0df
True,pilot4_train,0.0,0.0,4,1.75,COMPLETE,4,7,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,8,True,ttdf4_87f239fbd781
True,pilot4_train,0.0,0.0,3,1.5,COMPLETE,2,3,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,5,True,ttdf4_d7cc1f47a61f
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_26c0648766f6
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_77f6586680d1
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_161683013ccb
True,pilot4_train,0.0,0.0,4,1.6667,COMPLETE,3,5,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,7,True,ttdf4_2493adb7107a
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_ed6bdf51d935
True,pilot4_train,0.0,0.0,3,1.0,COMPLETE,1,2,,,False,0,SEMI_IMPLICIT,0.5,ttdf.graph_leak.v1,0,True,ttdf4_1596b2a2f2ff
True,pilot4_train,0.0,0.0,3,2.0,COMPLETE,2,4,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,5,True,ttdf4_c34ddb4cf454
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_117690f30f34
True,pilot4_train,0.0,0.0,8,1.6667,COMPLETE,9,15,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,17,True,ttdf4_2563f98be113
True,pilot4_train,0.0,0.0,4,1.6667,COMPLETE,3,5,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,7,True,ttdf4_03bf866bb644
True,pilot4_train,0.0,0.0,8,1.625,COMPLETE,8,13,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,16,True,ttdf4_8c9d0d3a3cdb
True,pilot4_train,0.0,0.0,6,1.0,COMPLETE,0,5,,,False,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,True,ttdf4_08b0cfd6099d
True,pilot4_train,0.0,0.0,3,1.6667,COMPLETE,3,5,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,6,True,ttdf4_b50199c65769
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_8bb95e42af46
True,pilot4_train,0.0,0.0,4,1.75,COMPLETE,4,7,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,8,True,ttdf4_c1ad1f7e040f
True,pilot4_train,0.0,0.0,2,1.0,COMPLETE,0,1,,,False,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,True,ttdf4_4ccb1c40a260
False,pilot4_train,1.0,1.0,3,0.0,MEDIUM,0,0,,,True,1,PROCEDURAL_EXPLICIT,0.0,ttdf.graph_leak.v1,1,False,ttdf4_53b03a718f99
True,pilot4_train,0.0,0.0,6,1.8,COMPLETE,5,9,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,11,True,ttdf4_93bf59511224
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_e61a1e4f7fdd
True,pilot4_train,0.0,0.0,5,1.75,COMPLETE,4,7,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,9,True,ttdf4_cdb98ade2c1b
False,pilot4_train,0.0,0.0,2,0.0,NONE,0,0,,,True,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,False,ttdf4_8858fa54540a
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_02b99d7f9d33
True,pilot4_train,0.0,0.0,8,1.7143,COMPLETE,7,12,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,15,True,ttdf4_10303831d012
True,pilot4_train,0.0,0.0,2,1.0,COMPLETE,0,1,,,False,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,True,ttdf4_a46043a2857b
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_b4172af57acb
True,pilot4_train,0.0,0.0,4,1.75,COMPLETE,4,7,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,8,True,ttdf4_6367ceeac7bd
True,pilot4_train,0.0,0.0,3,2.0,COMPLETE,2,4,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,5,True,ttdf4_db32c710c738
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_de7bfd7629d7
True,pilot4_train,0.0,0.0,5,1.75,COMPLETE,4,7,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,9,True,ttdf4_7ba4550c9ff4
True,pilot4_train,0.0,0.0,4,0.75,HIGH,1,3,,,False,0,SEMI_IMPLICIT,0.25,ttdf.graph_leak.v1,1,True,ttdf4_f66a0edc6613
False,pilot4_train,0.0,0.0,2,0.0,NONE,0,0,,,True,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,False,ttdf4_59fd13a8e697
False,pilot4_train,0.0,0.0,3,0.0,LOW,1,0,,,True,2,PROCEDURAL_EXPLICIT,0.5,ttdf.graph_leak.v1,0,False,ttdf4_a905b326235d
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_341baeb6eaf7
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_13132126c04b
True,pilot4_train,0.0,0.0,3,1.5,COMPLETE,2,3,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,5,True,ttdf4_f12859d4076e
True,pilot4_train,0.0,0.0,3,2.0,COMPLETE,2,4,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,5,True,ttdf4_a49d46c7f645
True,pilot4_train,0.0,0.0,4,1.6667,COMPLETE,3,5,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,7,True,ttdf4_2f28ab46c983
True,pilot4_train,1.0,1.0,7,1.7143,COMPLETE,7,12,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,14,True,ttdf4_0c2538791312
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_aad46e7a891d
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_2ce6ceeecb0a
True,pilot4_train,0.0,0.0,4,1.0,COMPLETE,1,3,,,False,0,SEMI_IMPLICIT,0.3333,ttdf.graph_leak.v1,1,True,ttdf4_a776cebbfc71
True,pilot4_train,0.0,0.0,3,2.0,COMPLETE,2,4,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,5,True,ttdf4_0ce2d2ca680d
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_d4aadbed0544
True,pilot4_train,0.0,0.0,5,1.6667,COMPLETE,6,10,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,11,True,ttdf4_b0a253135952
True,pilot4_train,0.0,0.0,3,1.6667,COMPLETE,3,5,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,6,True,ttdf4_a5e5e5e8b802
True,pilot4_train,0.0,0.0,8,1.5714,COMPLETE,7,11,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,15,True,ttdf4_f244dd81fd89
True,pilot4_train,0.0,0.0,3,1.5,COMPLETE,2,3,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,5,True,ttdf4_36bc71f0e5f1
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_4ba36d3729d5
True,pilot4_train,0.0,0.0,3,1.0,COMPLETE,0,2,,,False,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,True,ttdf4_084d86c572ad
False,pilot4_train,1.0,1.0,4,0.5,HIGH,2,2,,,True,2,PROCEDURAL_EXPLICIT,0.5,ttdf.graph_leak.v1,2,False,ttdf4_91481ea63bb5
True,pilot4_train,0.0,0.0,4,1.6667,COMPLETE,3,5,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,7,True,ttdf4_968438601963
False,pilot4_train,0.0,0.0,3,0.0,MEDIUM,0,0,,,True,1,PROCEDURAL_EXPLICIT,0.0,ttdf.graph_leak.v1,1,False,ttdf4_112273e3e75d
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_893153778421
True,pilot4_train,0.0,0.0,3,1.0,COMPLETE,1,2,,,False,0,SEMI_IMPLICIT,0.5,ttdf.graph_leak.v1,0,True,ttdf4_4b9d9ded4d9e
True,pilot4_train,0.0,0.0,3,1.0,COMPLETE,0,2,,,False,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,True,ttdf4_46cf1752bb0a
True,pilot4_train,0.0,0.0,3,2.0,COMPLETE,2,4,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,5,True,ttdf4_1fc8188b85d8
True,pilot4_train,0.0,0.0,6,1.8333,COMPLETE,6,11,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,12,True,ttdf4_1f897f76ca29
True,pilot4_train,0.0,0.0,3,2.0,COMPLETE,2,4,,,False,1,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,5,True,ttdf4_98af96889c31
False,pilot4_train,0.0,0.0,3,0.0,LOW,0,0,,,True,2,PROCEDURAL_EXPLICIT,0.0,ttdf.graph_leak.v1,0,False,ttdf4_2178f40065b2
True,pilot4_train,0.0,0.0,3,1.6667,COMPLETE,3,5,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,6,True,ttdf4_e27839dc783f
True,pilot4_train,0.0,0.0,3,2.0,COMPLETE,2,4,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,5,True,ttdf4_c7c792d92678
True,pilot4_train,0.0,0.0,5,1.6,COMPLETE,5,8,,,False,1,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,10,True,ttdf4_e433669629ea
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_ba658237a332
True,pilot4_train,0.0,0.0,8,1.75,COMPLETE,8,14,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,16,True,ttdf4_af408289b179
True,pilot4_train,0.0,0.0,4,1.6667,COMPLETE,3,5,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,7,True,ttdf4_969fad7dc638
True,pilot4_train,0.0,0.0,3,2.0,COMPLETE,2,4,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,5,True,ttdf4_32605fad651b
True,pilot4_train,0.0,0.0,7,1.5714,COMPLETE,7,11,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,14,True,ttdf4_debcc9c1aa4d
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_e9d2b8b008a9
True,pilot4_train,0.0,0.0,3,2.0,COMPLETE,2,4,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,5,True,ttdf4_e3d471c8d2e8
True,pilot4_train,0.0,0.0,5,1.8,COMPLETE,5,9,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,10,True,ttdf4_2ca6edc9306b
True,pilot4_train,0.0,0.0,4,1.6667,COMPLETE,3,5,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,7,True,ttdf4_769f04776679
True,pilot4_train,0.0,0.0,7,1.8333,COMPLETE,6,11,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,13,True,ttdf4_8d64c6e39aaf
True,pilot4_train,0.0,0.0,3,2.0,COMPLETE,2,4,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,5,True,ttdf4_0f50b9751b0a
False,pilot4_train,0.0,0.0,6,0.6667,HIGH,4,4,,,True,4,PROCEDURAL_EXPLICIT,0.6667,ttdf.graph_leak.v1,4,False,ttdf4_37b8dcc281ab
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_68246a2925bf
True,pilot4_train,0.0,0.0,5,1.75,COMPLETE,4,7,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,9,True,ttdf4_1a30822db1c5
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_1ea69456dada
True,pilot4_train,0.0,0.0,8,1.75,COMPLETE,8,14,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,16,True,ttdf4_69c95ef28279
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_63330cf39707
True,pilot4_train,0.0,0.0,5,1.6667,COMPLETE,6,10,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,11,True,ttdf4_e0f6ee5d042c
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_79d18f007d8b
True,pilot4_train,0.0,0.0,4,1.75,COMPLETE,4,7,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,8,True,ttdf4_7b683ab0e2ef
True,pilot4_train,0.0,0.0,6,1.6667,COMPLETE,6,10,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,12,True,ttdf4_89aa284a3d89
True,pilot4_train,0.0,0.0,5,1.0,COMPLETE,2,4,,,False,0,SEMI_IMPLICIT,0.5,ttdf.graph_leak.v1,0,True,ttdf4_c88f630c1f89
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_4003b78ea94a
True,pilot4_train,0.0,0.0,4,1.6667,COMPLETE,3,5,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,7,True,ttdf4_6198924ea769
True,pilot4_train,0.0,0.0,4,1.6667,COMPLETE,3,5,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,7,True,ttdf4_06d53c3e0404
True,pilot4_train,0.0,0.0,2,1.0,COMPLETE,0,1,,,False,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,True,ttdf4_d2ee48455c77
True,pilot4_train,0.0,0.0,4,1.0,COMPLETE,0,3,,,False,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,True,ttdf4_f51ef3303f59
True,pilot4_train,1.0,1.0,3,1.0,COMPLETE,1,2,,,False,0,SEMI_IMPLICIT,0.5,ttdf.graph_leak.v1,0,True,ttdf4_470a752417f5
True,pilot4_train,0.0,0.0,5,1.6667,COMPLETE,6,10,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,11,True,ttdf4_c7c6f0cf359a
True,pilot4_train,0.0,0.0,5,1.6,COMPLETE,5,8,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,10,True,ttdf4_c49ad2e569b1
True,pilot4_train,0.0,0.0,2,1.0,COMPLETE,0,1,,,False,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,True,ttdf4_e6f9bc853019
True,pilot4_train,0.0,0.0,6,1.6667,COMPLETE,6,10,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,12,True,ttdf4_ce0dccb2c117
True,pilot4_train,1.0,1.0,4,0.75,HIGH,1,3,,,False,0,SEMI_IMPLICIT,0.25,ttdf.graph_leak.v1,1,True,ttdf4_b7d3090d3b1f
True,pilot4_train,0.0,0.0,8,1.625,COMPLETE,8,13,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,16,True,ttdf4_2335350f5278
True,pilot4_train,0.0,0.0,6,1.8,COMPLETE,5,9,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,11,True,ttdf4_15d7e89fa2fd
True,pilot4_train,0.0,0.0,8,1.7778,COMPLETE,9,16,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,17,True,ttdf4_e09f35b9b3a0
True,pilot4_train,0.0,0.0,3,0.6667,HIGH,0,2,,,False,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,True,ttdf4_5c896757e3e9
True,pilot4_train,0.0,0.0,5,0.8,HIGH,1,4,,,False,0,SEMI_IMPLICIT,0.2,ttdf.graph_leak.v1,0,True,ttdf4_d6dca76feebd
True,pilot4_train,0.0,0.0,8,1.625,COMPLETE,8,13,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,16,True,ttdf4_d9abffb10867
True,pilot4_train,0.0,0.0,3,2.0,COMPLETE,2,4,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,5,True,ttdf4_c3f224ff8cf6
True,pilot4_train,0.0,0.0,8,0.875,COMPLETE,1,7,,,False,0,SEMI_IMPLICIT,0.125,ttdf.graph_leak.v1,0,True,ttdf4_bbf5dc4f7d16
True,pilot4_train,0.0,0.0,2,1.0,COMPLETE,0,1,,,False,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,True,ttdf4_2dbfa945c246
True,pilot4_train,0.0,0.0,3,2.0,COMPLETE,2,4,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,5,True,ttdf4_f06f236ce317
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_e71ee7480dd1
True,pilot4_train,0.0,0.0,5,0.8,HIGH,1,4,,,False,0,SEMI_IMPLICIT,0.2,ttdf.graph_leak.v1,1,True,ttdf4_9715be68a9bd
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_7dfe6ae6927f
False,pilot4_train,0.0,0.0,5,0.5,HIGH,5,2,,,True,4,PROCEDURAL_EXPLICIT,1.0,ttdf.graph_leak.v1,2,False,ttdf4_448026ef1482
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_3cc3d954ad1b
True,pilot4_train,0.0,0.0,5,1.6,COMPLETE,5,8,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,10,True,ttdf4_7a3a05675baf
True,pilot4_train,0.0,0.0,7,1.8571,COMPLETE,7,13,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,14,True,ttdf4_31f56d569e65
True,pilot4_train,0.0,0.0,3,2.0,COMPLETE,2,4,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,5,True,ttdf4_0e2f41d07a39
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_8fd9dcba1313
True,pilot4_train,0.0,0.0,4,1.6667,COMPLETE,3,5,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,7,True,ttdf4_87c87db05bce
